route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
2.225.3072,2.225.42.7873.3072,2.225.42.3097680.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097492.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097513.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097525.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097554.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097556.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097558.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097571.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097602.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097608.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097648.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097488.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097495.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097497.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097519.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097511.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097544.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097550.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097552.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097612.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097646.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097660.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097670.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097533.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097692.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097666.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097652.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097650.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097633.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097625.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097616.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097614.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097595.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097585.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097548.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097542.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097537.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097531.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097530.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097507.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097517.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097690.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097644.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097563.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097640.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097688.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097515.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097569.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097509.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097619.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097593.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097642.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097504.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097627.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097684.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097490.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097573.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097606.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097597.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097527.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097565.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097600.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097629.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097499.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097604.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097587.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097662.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097610.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097583.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097577.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097656.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097575.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097694.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097567.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097668.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097484.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097486.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097482.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097686.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097682.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097523.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097535.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097560.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097589.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097621.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.7873.3072,2.225.42.3097654.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067517.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067505.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067427.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067425.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067419.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067459.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067476.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067439.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067493.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067396.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067400.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067402.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067443.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067447.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067412.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067398.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067484.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067471.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067497.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067469.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067480.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067445.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067482.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067431.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067490.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067406.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067437.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067449.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067451.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067525.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067441.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067503.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067455.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067410.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067394.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067457.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067501.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067520.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067461.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067467.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067486.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067421.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067429.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067415.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067435.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067488.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067423.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067523.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067499.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067495.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067463.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067509.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067507.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067465.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067527.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067519.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067513.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067478.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067515.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067417.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067408.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067440.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067395.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067514.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067518.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067524.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067430.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067414.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067416.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067420.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067442.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067506.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067512.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067393.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067403.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067409.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067411.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067422.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067508.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067489.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067466.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067460.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067448.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067428.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067404.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067401.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067399.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067477.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067526.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067504.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067485.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067454.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067458.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067470.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067487.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067434.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067479.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067438.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067528.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067522.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067397.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067491.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067418.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067444.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067456.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067521.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067475.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067483.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067502.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067436.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067500.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067516.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067464.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067494.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067481.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067498.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067446.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067407.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067496.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067462.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067450.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067426.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067424.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8195.3072,2.225.42.3067468.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054818.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054797.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054850.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054777.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054836.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054807.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054763.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054765.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054768.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054801.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054805.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054844.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054848.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054828.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054820.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054826.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054772.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054846.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054774.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054838.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054834.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054779.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054770.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054785.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054787.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054840.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054799.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054793.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054842.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054759.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054816.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054830.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054822.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054803.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054791.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054789.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054783.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054809.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054761.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054757.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054824.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054811.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054781.3072,"Horta",0,2.225.42.1.1,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054810.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054817.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054847.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054773.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054778.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054782.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054851.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054843.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054825.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054792.3072,"Nova Icària",1,2.225.42.1.2,1
2.225.3072,2.225.42.8211.3072,2.225.42.3054771.3072,"Nova Icària",1,2.225.42.1.2,1
